station_id,lat,lng,elevation_m,state,station_name,city
US1MSGG0002,30.794,-88.429,46.3,MS,LUCEDALE 13.1 SE,Lucedale
US1MSGG0003,30.8446,-88.796,28.3,MS,LUCEDALE 13.1 WSW,Lucedale
US1MSHC0005,30.3947,-89.3764,7.0,MS,DIAMONDHEAD 0.9 NNW,Diamondhead
US1MSHC0009,30.4649,-89.4324,27.4,MS,KILN 3.3 N,Kiln
US1MSHC0013,30.52,-89.4308,36.0,MS,KILN 6.6 N,Kiln
US1MSHC0018,30.2976,-89.3961,5.2,MS,WAVELAND 1.0 NW,Waveland
US1MSHC0023,30.3023,-89.3523,8.5,MS,BAY ST LOUIS 1.4 WSW,Bay
US1MSHC0024,30.3022,-89.3354,5.5,MS,BAY ST. LOUIS 0.6 SSW,Bay
US1MSHD0012,32.1681,-90.3588,107.9,MS,TERRY 5.7 NW,Terry
US1MSHD0017,32.3152,-90.3574,85.0,MS,CLINTON 2.1 SW,Clinton
US1MSHD0018,32.3836,-90.1363,91.1,MS,JACKSON 6.0 NE,Jackson
US1MSHD0025,32.2647,-90.3773,109.1,MS,RAYMOND 2.7 E,Raymond
US1MSHD0032,32.3225,-90.1603,103.0,MS,JACKSON 2.8 E,Jackson
US1MSHD0035,32.0537,-90.3176,99.7,MS,CRYSTAL SPRINGS 4.9 NNE,Crystal
US1MSHR0010,30.3608,-89.2084,11.9,MS,PASS CHRISTIAN 3.5 NE,Pass
US1MSHR0015,30.4434,-89.2813,25.3,MS,PASS CHRISTIAN 8.9 NNW,Pass
US1MSHR0019,30.3911,-89.2503,15.5,MS,PASS CHRISTIAN 5.0 N,Pass
US1MSHR0022,30.6592,-89.1297,59.1,MS,SAUCIER 1.7 NNE,Saucier
US1MSHR0034,30.5744,-89.0536,43.9,MS,BILOXI 13.1 NNW,Biloxi
US1MSHR0037,30.4558,-89.2835,31.1,MS,PASS CHRISTIAN 9.8 NNW,Pass
US1MSHR0039,30.4437,-89.1265,17.1,MS,GULFPORT 5.3 NW,Gulfport
US1MSHR0041,30.5022,-89.1427,42.1,MS,GULFPORT 9.2 NNW,Gulfport
US1MSHR0044,30.4029,-89.0494,7.0,MS,GULFPORT 1.6 NE,Gulfport
US1MSHR0048,30.3541,-89.2173,6.7,MS,PASS CHRISTIAN 2.8 NNE,Pass
US1MSHR0051,30.322,-89.2849,7.0,MS,PASS CHRISTIAN 2.6 W,Pass
US1MSHR0052,30.3319,-89.2037,14.0,MS,PASS CHRISTIAN 2.4 ENE,Pass
US1MSHR0053,30.4102,-88.9029,4.3,MS,BILOXI 1.8 ESE,Biloxi
US1MSHR0054,30.5054,-89.1625,30.5,MS,GULFPORT 10.0 NW,Gulfport
US1MSHR0056,30.4406,-89.2575,24.7,MS,PASS CHRISTIAN 8.5 N,Pass
US1MSHR0057,30.3733,-89.1088,6.7,MS,GULFPORT 2.6 WSW,Gulfport
US1MSIT0001,34.3726,-88.4935,110.0,MS,MANTACHIE 3.4 N,Mantachie
US1MSIT0003,34.3733,-88.4936,113.4,MS,MANTACHIE 3.4 N,Mantachie
US1MSJC0002,30.4102,-88.7459,4.0,MS,OCEAN SPRINGS 3.3 E,Ocean
US1MSJC0012,30.3802,-88.7487,1.5,MS,OCEAN SPRINGS 3.6 ESE,Ocean
US1MSJC0015,30.4082,-88.8303,2.1,MS,OCEAN SPRINGS 1.7 W,Ocean
US1MSJC0022,30.4595,-88.6476,5.2,MS,GAUTIER 4.9 N,Gautier
US1MSJC0024,30.4105,-88.8221,6.4,MS,OCEAN SPRINGS 1.2 WNW,Ocean
US1MSJC0028,30.5617,-88.653,28.7,MS,VANCLEAVE 1.6 NNE,Vancleave
US1MSJC0031,30.3521,-88.5314,7.0,MS,PASCAGOULA 1.4 SE,Pascagoula
US1MSJC0032,30.4305,-88.8334,14.0,MS,OCEAN SPRINGS 2.5 NW,Ocean
US1MSJC0035,30.4057,-88.7666,20.1,MS,OCEAN SPRINGS 2.1 E,Ocean
US1MSJC0038,30.4177,-88.7829,5.8,MS,OCEAN SPRINGS 1.4 NE,Ocean
US1MSJC0039,30.3494,-88.5416,2.1,MS,PASCAGOULA 1.2 SSE,Pascagoula
US1MSJF0001,31.6472,-90.9925,141.4,MS,FAYETTE 6.0 SE,Fayette
US1MSJN0007,31.6989,-89.0153,79.9,MS,LAUREL 7.6 E,Laurel
US1MSKM0004,32.8284,-88.4787,63.4,MS,SCOOBA 0.2 SSW,Scooba
US1MSKM0007,32.8266,-88.4582,70.1,MS,SCOOBA 1.2 ESE,Scooba
US1MSLD0006,32.4868,-88.7436,110.0,MS,MERIDIAN 7.7 NNW,Meridian
US1MSLD0008,32.5498,-88.8206,118.0,MS,COLLINSVILLE 4.0 NNE,Collinsville
US1MSLD0009,32.3491,-88.7448,93.0,MS,MERIDIAN 2.9 SW,Meridian
US1MSLD0013,32.5,-88.84,127.4,MS,COLLINSVILLE 0.4 NNE,Collinsville
US1MSLE0008,34.2349,-88.7264,91.1,MS,TUPELO 2.0 S,Tupelo
US1MSLE0011,34.2785,-88.7874,108.8,MS,TUPELO 3.3 WNW (1W ARPT),Tupelo
US1MSLM0001,31.2744,-89.4375,121.0,MS,HATTIESBURG 8.2 WSW,Hattiesburg
US1MSLM0002,31.2806,-89.4371,97.2,MS,HATTIESBURG 8.0 WSW,Hattiesburg
US1MSLM0013,31.3117,-89.3603,74.1,MS,HATTIESBURG 3.2 W,Hattiesburg
US1MSLN0005,31.638,-90.4236,147.8,MS,BROOKHAVEN 4.0 NNE,Brookhaven
US1MSLW0002,33.5818,-88.4036,60.7,MS,COLUMBUS 5.3 N,Columbus
US1MSLW0005,33.4745,-88.3188,91.7,MS,COLUMBUS 5.3 ESE,Columbus
US1MSLW0011,33.3214,-88.3274,44.8,MS,FORRESTON 1.4 SW,Forreston
US1MSLW0012,33.4856,-88.3076,94.8,MS,COLUMBUS 5.7 ESE,Columbus
US1MSLY0004,34.4363,-89.3833,126.8,MS,ABBEVILLE 8.2 SE,Abbeville
US1MSLY0014,34.4156,-89.5141,130.5,MS,OXFORD 3.9 N,Oxford
US1MSMD0008,32.4908,-90.1952,98.1,MS,MADISON 5.7 WNW,Madison
US1MSMD0010,32.5137,-90.3087,89.3,MS,FLORA 2.3 S,Flora
US1MSMD0025,32.7032,-90.0814,60.7,MS,CANTON 7.0 NNW,Canton
US1MSMD0026,32.5666,-90.1475,85.0,MS,CANTON 7.4 WSW,Canton
US1MSMD0029,32.5333,-90.1498,96.6,MS,MADISON 6.0 NNW,Madison
US1MSMD0030,32.6213,-89.8615,96.3,MS,CANTON 9.9 E,Canton
US1MSMD0031,32.6508,-89.8227,96.9,MS,CANTON 12.4 ENE,Canton
US1MSMN0001,33.9392,-88.5873,81.1,MS,ABERDEEN 7.9 NNW,Aberdeen
US1MSMN0005,33.8418,-88.4005,108.2,MS,ABERDEEN 8.7 E,Aberdeen
US1MSMS0004,34.9549,-89.6725,111.3,MS,BYHALIA 6.3 N,Byhalia
US1MSMS0006,34.9333,-89.4983,145.7,MS,HOLLY SPRINGS 11.5 NNW,Holly
US1MSNS0002,32.7339,-89.1696,153.9,MS,PHILADELPHIA 4.5 SW,Philadelphia
US1MSNS0004,32.7861,-89.0178,149.0,MS,PHILADELPHIA 5.4 E,Philadelphia
US1MSNS0008,32.7597,-89.0921,137.8,MS,PHILADELPHIA 1.4 SE,Philadelphia
US1MSNS0010,32.7882,-89.2729,151.2,MS,PHILADELPHIA 9.6 W,Philadelphia
US1MSNW0005,32.5706,-89.1432,172.5,MS,UNION 1.6 W,Union
US1MSNW0009,32.2958,-89.1507,113.1,MS,NEWTON 1.7 SSE,Newton
US1MSNW0010,32.3752,-89.1188,118.3,MS,NEWTON 4.5 NNE,Newton
US1MSOK0004,33.4414,-88.8648,91.1,MS,STARKVILLE 2.7 WSW,Starkville
US1MSOK0006,33.3808,-88.8091,96.0,MS,STARKVILLE 5.3 S,Starkville
US1MSOK0026,33.4387,-88.8695,94.5,MS,STARKVILLE 3.0 WSW,Starkville
US1MSOK0033,33.5071,-88.7971,98.8,MS,STARKVILLE 3.8 NNE,Starkville
US1MSOK0035,33.3155,-88.6821,76.5,MS,CRAWFORD 3.5 WNW,Crawford
US1MSOK0036,33.5377,-88.8895,82.0,MS,STARKVILLE 6.8 NW,Starkville
US1MSOK0037,33.4347,-88.8091,111.9,MS,STARKVILLE 1.7 SSE,Starkville
US1MSPK0002,31.3006,-90.2616,131.4,MS,JAYESS 5.6 SW,Jayess
US1MSPN0001,34.2889,-89.9269,98.1,MS,BATESVILLE 2.2 SSE,Batesville
US1MSPN0006,34.2999,-89.8677,109.1,MS,BATESVILLE 4.2 ESE,Batesville
US1MSPR0001,30.6616,-89.6746,45.1,MS,CARRIERE 3.2 SSW,Carriere
US1MSPR0004,30.5514,-89.5871,36.3,MS,PICAYUNE 5.6 ENE,Picayune
US1MSPR0008,30.7039,-89.661,25.0,MS,CARRIERE 5.9 N,Carriere
US1MSPR0012,30.5795,-89.6069,36.3,MS,CARRIERE 3.8 SE,Carriere
US1MSPR0014,30.8603,-89.3473,100.6,MS,LUMBERTON 11.7 SSE,Lumberton
US1MSPR0015,30.5926,-89.5627,56.4,MS,CARRIERE 5.6 ESE,Carriere
US1MSPS0004,34.658,-88.5584,159.7,MS,BOONEVILLE 0.6 ESE,Booneville
US1MSPS0005,34.5658,-88.6297,125.0,MS,BALDWYN 4.3 N,Baldwyn
US1MSPY0003,31.3643,-89.1301,44.8,MS,PETAL 7.3 E,Petal
US1MSRN0002,32.3518,-90.0688,85.0,MS,FLOWOOD 2.9 NE,Flowood
US1MSRN0003,32.2987,-89.9799,138.4,MS,BRANDON 1.9 NE,Brandon
US1MSRN0007,32.2317,-90.1703,82.0,MS,RICHLAND 0.3 WSW,Richland
US1MSRN0023,32.1543,-90.1129,94.5,MS,FLORENCE 0.9 E,Florence
US1MSRN0028,32.4028,-89.9672,101.5,MS,BRANDON 9.0 N,Brandon
US1MSRN0033,32.1481,-90.1444,94.2,MS,FLORENCE 1.0 WSW,Florence
US1MSRN0037,32.2986,-90.015,110.9,MS,BRANDON 1.4 NNW,Brandon
US1MSRN0040,32.2706,-90.1389,82.6,MS,PEARL 2.0 W,Pearl
US1MSRN0042,32.3191,-90.0806,88.1,MS,FLOWOOD 1.5 E,Flowood
US1MSRN0045,32.4843,-89.92,104.2,MS,BRANDON 14.9 NNE,Brandon
US1MSSF0001,33.4644,-90.6457,35.4,MS,INDIANOLA 1.1 N,Indianola
US1MSSF0004,33.66,-90.594,40.8,MS,DODDSVILLE 4.0 W,Doddsville
US1MSSM0003,31.8219,-89.3305,101.5,MS,TAYLORSVILLE 6.0 E,Taylorsville
US1MSSM0006,31.8138,-89.5781,146.0,MS,MIZE 3.9 SSW,Mize
US1MSSP0001,31.792,-90.114,60.0,MS,NEW HEBRON 8.7 WNW,New
US1MSST0004,30.7967,-89.115,43.0,MS,PERKINSTON 1.7 NE,Perkinston
US1MSST0011,30.8937,-89.1617,94.8,MS,WIGGINS 2.7 NNW,Wiggins
US1MSTL0001,33.9709,-90.0963,48.8,MS,CHARLESTON 3.5 SW,Charleston
US1MSTP0002,34.7225,-88.9134,171.0,MS,RIPLEY 1.8 ESE,Ripley
US1MSTP0004,34.7385,-88.8049,196.6,MS,RIPLEY 7.9 E,Ripley
US1MSTT0001,34.5959,-89.9709,100.6,MS,SENATOBIA 1.5 S,Senatobia
US1MSUN0001,34.4216,-88.9813,147.2,MS,NEW ALBANY 5.3 SSE,New
US1MSUN0003,34.4543,-89.1638,95.4,MS,MYRTLE 7.8 SSW,Myrtle
US1MSWB0005,33.5303,-89.3875,116.4,MS,EUPORA 6.4 W,Eupora
US1MSWB0006,33.6395,-89.1464,155.4,MS,MATHISTON 7.0 N,Mathiston
US1MSWN0009,33.0067,-89.0036,151.5,MS,LOUISVILLE 8.6 SSE,Louisville
US1MSWR0002,32.3061,-90.8824,59.4,MS,VICKSBURG 1.7 SSW,Vicksburg
US1MSWR0007,32.1541,-90.9074,52.4,MS,VICKSBURG 12.3 S,Vicksburg
US1MSWR0008,32.396,-90.7821,82.3,MS,VICKSBURG 6.9 NE,Vicksburg
US1MSWS0001,33.4302,-90.8523,32.9,MS,LELAND 3.3 ENE,Leland
US1MSYL0002,34.1235,-89.9139,102.4,MS,OAKLAND 4.9 N,Oakland
US1MSYL0003,34.1557,-89.6361,115.5,MS,WATER VALLEY 0.5 SW,Water
US1MTBH0002,45.736,-107.602,883.9,MT,HARDIN 0.6 ENE,Hardin
US1MTBH0003,45.5589,-106.7507,1046.4,MT,LAME DEER 7.9 WSW,Lame
US1MTBH0006,45.3108,-107.9163,1000.7,MT,FORT SMITH 0.5 ENE,Fort
US1MTBL0002,48.7501,-108.6002,961.3,MT,HOGELAND 7.0 SSE,Hogeland
US1MTBV0002,45.2434,-112.5334,1615.1,MT,DILLON 5.3 ENE,Dillon
US1MTBV0007,45.1994,-112.6269,1596.5,MT,DILLON 1.2 SSE,Dillon
US1MTBV0008,45.3208,-112.4893,1558.4,MT,DILLON 10.1 NE,Dillon
US1MTBV0022,45.4752,-112.6876,1521.0,MT,GLEN 0.2 SE,Glen
US1MTCB0004,45.2786,-109.2192,1535.0,MT,RED LODGE 6.2 NNE,Red
US1MTCB0005,45.1613,-109.2911,1852.0,MT,RED LODGE 3.0 SW,Red
US1MTCB0012,45.4196,-108.8668,1072.6,MT,FROMBERG 2.7 NE,Fromberg
US1MTCB0013,45.5004,-109.0107,1264.3,MT,JOLIET 2.2 WNW,Joliet
US1MTCC0007,47.4192,-110.9575,1144.5,MT,BELT 2.7 NNW,Belt
US1MTCC0016,47.4148,-111.2969,1012.9,MT,GREAT FALLS 6.2 S,Great
US1MTCC0020,47.5133,-111.3301,1021.1,MT,GREAT FALLS 1.9 WNW,Great
US1MTCC0021,47.2896,-111.6817,1024.7,MT,CASCADE 1.6 NE,Cascade
US1MTCH0006,47.5974,-110.0075,962.3,MT,GERALDINE 12.0 E,Geraldine
US1MTCH0008,48.0548,-110.6151,935.7,MT,MEADOW LANE COLONY-LOMA 9.6 NW,Meadow
US1MTCS0006,46.2805,-105.2766,757.1,MT,ISMAY 27.6 WSW,Ismay
US1MTCS0011,46.5396,-104.7518,828.4,MT,ISMAY 3.4 NE,Ismay
US1MTCT0003,45.0917,-104.9763,1250.0,MT,RIDGE 3.8 NE,Ridge
US1MTDL0001,46.1661,-113.0853,1768.1,MT,ANACONDA 7.4 NW,Anaconda
US1MTDL0004,46.1631,-113.1642,1872.4,MT,ANACONDA 10.6 WNW,Anaconda
US1MTDN0005,48.7679,-105.3619,760.2,MT,SCOBEY 3.1 ESE,Scobey
US1MTDW0002,46.9926,-105.0248,807.1,MT,GLENDIVE 16.9 WSW,Glendive
US1MTDW0007,47.1053,-104.7551,641.9,MT,GLENDIVE 2.2 W,Glendive
US1MTFG0003,46.8201,-109.7935,1301.8,MT,BUFFALO 1.7 E,Buffalo
US1MTFG0006,47.0601,-109.4344,1225.0,MT,LEWISTOWN 0.4 SW,Lewistown
US1MTFH0002,48.0913,-114.4642,992.1,MT,KALISPELL 10.1 SW,Kalispell
US1MTFH0011,48.4412,-114.3151,1094.2,MT,WHITEFISH 2.2 NE,Whitefish
US1MTFH0012,48.0955,-114.6429,1236.0,MT,MARION 1.1 SE,Marion
US1MTFH0013,48.218,-114.3398,920.5,MT,KALISPELL 1.7 NW,Kalispell
US1MTFH0016,48.0744,-114.012,929.6,MT,BIGFORK 3.2 ENE,Bigfork
US1MTFH0017,48.2619,-114.1556,932.1,MT,COLUMBIA FALLS 7.7 S,Columbia
US1MTFH0029,48.2207,-114.2711,890.9,MT,KALISPELL 2.6 NE,Kalispell
US1MTFH0030,48.2108,-114.3675,923.5,MT,KALISPELL 2.5 WNW,Kalispell
US1MTFH0038,48.174,-114.4582,1011.0,MT,KALISPELL 6.8 WSW,Kalispell
US1MTFH0040,48.4238,-114.4511,943.4,MT,WHITEFISH 4.9 W,Whitefish
US1MTFL0003,46.0309,-104.0838,954.3,MT,BAKER 24.7 SSE,Baker
US1MTFL0005,46.3602,-104.2758,812.0,MT,BAKER 0.2 SSW,Baker
US1MTFL0007,46.3931,-104.5197,848.3,MT,PLEVNA 1.6 S,Plevna
US1MTGN0011,45.6578,-111.0272,1505.1,MT,BOZEMAN 1.5 SSE,Bozeman
US1MTGN0012,45.6211,-110.9988,1642.0,MT,BOZEMAN 4.4 SSE,Bozeman
US1MTGN0021,45.2719,-111.3399,2076.9,MT,BIG SKY 1.7 NW,Big
US1MTGN0024,44.6693,-111.1041,2036.4,MT,WEST YELLOWSTONE 0.4 NNE,West
US1MTGN0025,45.6862,-111.0708,1460.6,MT,BOZEMAN 1.5 WNW,Bozeman
US1MTGR0006,48.6388,-112.3314,1143.3,MT,CUT BANK 0.3 NNW,Cut
US1MTGT0003,46.2049,-113.406,1661.2,MT,PHILIPSBURG 10.3 SSW,Philipsburg
US1MTGV0002,46.299,-109.2471,1112.2,MT,RYEGATE 0.3 E,Ryegate
US1MTHL0001,48.5629,-110.5596,952.5,MT,RUDYARD 0.3 NW,Rudyard
US1MTHL0003,48.555,-110.6923,1012.2,MT,INVERNESS 0.2 SSW,Inverness
US1MTHL0006,48.6137,-110.3391,864.4,MT,GILDFORD 3.6 NNW,Gildford
US1MTJF0001,46.2358,-112.1141,1494.7,MT,BOULDER 0.3 E,Boulder
US1MTLC0004,46.7459,-112.0314,1242.4,MT,HELENA 10.6 N,Helena
US1MTLC0011,46.7258,-111.9633,1171.7,MT,HELENA 9.3 NNE,Helena
US1MTLC0014,46.6218,-112.042,1179.9,MT,HELENA 2.0 NNW,Helena
US1MTLC0018,46.9528,-112.6789,1387.4,MT,LINCOLN 0.2 SE,Lincoln
US1MTLC0019,46.6433,-111.9194,1136.0,MT,HELENA 5.8 NE,Helena
US1MTLK0008,48.0231,-114.069,950.4,MT,BIGFORK 2.6 SSE,Bigfork
US1MTLK0010,47.5734,-114.0436,1040.0,MT,RONAN 4.1 NE,Ronan
US1MTLK0013,47.5275,-114.1048,930.6,MT,RONAN 0.2 WSW,Ronan
US1MTLK0015,48.0511,-114.003,933.0,MT,BIGFORK 3.5 ESE,Bigfork
US1MTLK0017,47.6764,-114.1487,1027.2,MT,POLSON 1.0 SSE,Polson
US1MTLN0006,48.8319,-115.7145,915.9,MT,YAAK 0.3 W,Yaak
US1MTLN0009,48.4587,-115.8955,584.9,MT,TROY 0.3 WSW,Troy
US1MTLY0002,48.5094,-110.9605,955.2,MT,CHESTER 0.3 ESE,Chester
US1MTLY0003,48.4144,-110.9705,915.9,MT,CHESTER 6.7 S,Chester
US1MTLY0004,48.362,-110.9261,910.4,MT,CHESTER 10.5 S,Chester
US1MTLY0005,48.8608,-111.2144,1351.2,MT,WHITLASH 3.7 SSE,Whitlash
US1MTLY0006,48.2024,-110.911,940.3,MT,TIBER DAM 11.9 SE,Tiber
US1MTLY0008,48.7932,-111.2417,1221.9,MT,WHITLASH 8.0 S,Whitlash
US1MTLY0009,48.7057,-111.0332,1028.4,MT,CHESTER 13.8 NNW,Chester
US1MTLY0010,48.7357,-110.9268,1068.3,MT,CHESTER 15.6 N,Chester
US1MTLY0013,48.5819,-111.1741,1030.2,MT,TIBER 6.5 NW,Tiber
US1MTLY0014,48.5089,-110.9736,960.7,MT,CHESTER 0.4 WSW,Chester
US1MTLY0015,48.8139,-110.7735,1001.6,MT,JOPLIN 17.5 N,Joplin
US1MTLY0016,48.4391,-111.1776,988.5,MT,LOTHAIR 3.3 SE,Lothair
US1MTLY0017,48.9867,-110.9885,1056.4,MT,WHITLASH 13.2 ENE,Whitlash
US1MTLY0018,48.9629,-111.1629,1192.1,MT,WHITLASH 5.6 NE,Whitlash
US1MTLY0019,48.9127,-110.9569,1068.3,MT,WHITLASH 13.5 E,Whitlash
US1MTLY0020,48.509,-110.7807,1024.7,MT,JOPLIN 3.6 S,Joplin
US1MTLY0021,48.7122,-110.7731,990.0,MT,JOPLIN 11.0 N,Joplin
US1MTLY0022,48.8356,-110.873,1039.1,MT,CHESTER 22.8 N,Chester
US1MTLY0024,48.2862,-111.0505,860.5,MT,TIBER DAM 3.3 SE,Tiber
US1MTLY0025,48.2546,-110.8768,840.0,MT,TIBER DAM 11.2 ESE,Tiber
US1MTLY0026,48.3487,-111.1174,979.3,MT,TIBER DAM 2.0 NNW,Tiber
US1MTLY0027,48.792,-111.067,1163.4,MT,CHESTER 20.0 NNW,Chester
US1MTLY0028,48.2143,-111.1292,958.3,MT,TIBER DAM 7.6 S,Tiber
US1MTLY0030,48.1875,-111.33,407.5,MT,TIBER DAM 14.0 SW,Tiber
US1MTLY0031,48.3056,-111.2224,929.9,MT,TIBER DAM 6.2 W,Tiber
US1MTLY0032,48.8896,-111.0336,1192.4,MT,SAGE CREEK COLONY 3.9 SW,Sage
US1MTLY0034,48.652,-111.221,1075.0,MT,LOTHAIR 12.4 N,Lothair
US1MTLY0035,48.5376,-111.0623,997.3,MT,TIBER 2.2 NNE,Tiber
US1MTMC0004,47.7337,-105.8765,711.7,MT,WOLF POINT 27.1 SSW,Wolf
US1MTMC0005,47.8328,-105.4878,730.6,MT,VIDA 0.3 W,Vida
US1MTMD0003,45.4622,-112.1625,1645.6,MT,SHERIDAN 1.4 ENE,Sheridan
US1MTMD0007,45.7093,-111.7666,1488.9,MT,HARRISON 1.0 ENE,Harrison
US1MTMD0011,45.3406,-111.7273,1510.6,MT,ENNIS 0.3 SSE,Ennis
US1MTMD0012,45.5848,-111.646,1462.1,MT,NORRIS 2.4 ENE,Norris
US1MTMD0013,44.8713,-111.5288,1973.3,MT,WEST YELLOWSTONE 25.2 NW,West
US1MTMH0004,46.4779,-108.4165,959.5,MT,ROUNDUP 6.2 ENE,Roundup
US1MTMH0007,46.3879,-108.5206,1056.4,MT,ROUNDUP 4.3 SSE,Roundup
US1MTMH0010,46.3514,-108.443,1188.7,MT,ROUNDUP 8.1 SE,Roundup
US1MTMH0012,46.5618,-108.467,1090.0,MT,ROUNDUP 8.5 NNE,Roundup
US1MTMH0017,46.3499,-108.48,1072.3,MT,ROUNDUP 7.4 SSE,Roundup
US1MTMH0018,46.4714,-108.5208,1011.6,MT,ROUNDUP 1.8 NNE,Roundup
US1MTMH0019,46.4157,-108.4885,1095.5,MT,ROUNDUP 3.3 SE,Roundup
US1MTMH0020,46.4877,-108.5135,993.6,MT,ROUNDUP 3.0 NNE,Roundup
US1MTMH0022,46.3606,-108.4538,1163.1,MT,ROUNDUP 7.3 SE,Roundup
US1MTMH0023,46.4531,-108.5483,997.3,MT,ROUNDUP 0.6 NW,Roundup
US1MTMH0024,46.2493,-108.4953,1225.3,MT,ROUNDUP 13.9 S,Roundup
US1MTMS0012,46.9392,-114.0194,1082.0,MT,MISSOULA 4.9 N,Missoula
US1MTMS0014,46.8586,-114.0997,949.1,MT,MISSOULA 4.4 W,Missoula
US1MTMS0023,46.8371,-113.8279,1014.1,MT,BONNER-WEST RIVERSIDE 4.0 SE,Bonner-West
US1MTMS0026,47.1779,-113.4599,1280.2,MT,SEELEY LAKE 1.2 E,Seeley
US1MTMS0032,46.8747,-114.034,962.6,MT,MISSOULA 1.3 WNW,Missoula
US1MTMS0033,46.8147,-114.0263,1106.4,MT,MISSOULA 3.8 SSW,Missoula
US1MTMS0034,46.6103,-113.6524,1171.3,MT,CLINTON 11.1 SSE,Clinton
US1MTMS0036,46.8649,-113.9464,983.0,MT,MISSOULA 2.9 E,Missoula
US1MTMS0039,46.8789,-113.5963,793.7,MT,POTOMAC 0.8 WSW,Potomac
US1MTPH0001,47.7763,-108.5584,923.5,MT,ZORTMAN 10.0 SSW,Zortman
US1MTPK0005,45.9973,-110.6622,1554.5,MT,WILSALL 0.3 NW,Wilsall
US1MTPK0007,45.6357,-110.4331,1677.9,MT,LIVINGSTON 6.6 ESE,Livingston
US1MTPK0014,45.658,-110.5817,1403.6,MT,LIVINGSTON 0.9 WSW,Livingston
US1MTPR0001,45.6693,-105.6236,1061.9,MT,BROADUS 18.8 NNW,Broadus
US1MTPR0003,45.6092,-106.0681,1048.5,MT,ASHLAND 11.9 E,Ashland
US1MTPR0005,45.291,-105.0213,1051.0,MT,BOYES 1.7 NNE,Boyes
US1MTPR0006,45.587,-106.1212,972.9,MT,ASHLAND 9.7 ESE,Ashland
US1MTPR0007,45.2731,-105.328,956.8,MT,BROADUS 12.3 SSE,Broadus
US1MTPR0014,45.6333,-105.766,996.4,MT,VOLBORG 15.1 SSW,Volborg
US1MTPR0016,45.6561,-105.934,1127.5,MT,VOLBORG 17.7 SW,Volborg
US1MTPR0018,45.2815,-106.1473,1007.7,MT,ASHLAND 25.0 SSE,Ashland
US1MTPT0002,46.7408,-108.5916,1162.5,MT,WINNETT 21.6 SSW,Winnett
US1MTPW0003,46.9937,-113.1742,1236.6,MT,OVANDO 2.9 SW,Ovando
US1MTRB0009,46.5894,-107.7488,992.7,MT,MELSTONE 5.7 E,Melstone
US1MTRC0001,47.445,-104.3454,604.7,MT,SAVAGE 1.0 S,Savage
US1MTRT0002,48.3376,-104.4941,617.5,MT,FROID 0.1N,Froid
US1MTRT0003,48.3169,-104.9105,645.9,MT,BROCKTON 11.6 N,Brockton
US1MTRT0005,48.4037,-105.15,674.8,MT,POPLAR 20.4 N,Poplar
US1MTRV0005,46.6068,-114.0124,1085.1,MT,FLORENCE 3.7 SE,Florence
US1MTRV0009,46.4278,-114.0583,1075.9,MT,STEVENSVILLE 5.7 SSE,Stevensville
US1MTRV0015,46.3768,-114.0552,1120.1,MT,VICTOR 5.4 SE,Victor
US1MTRV0016,46.216,-114.1039,1194.2,MT,HAMILTON 3.7 SE,Hamilton
US1MTRV0017,46.6284,-114.0415,1001.3,MT,FLORENCE 1.8 ESE,Florence
US1MTRV0018,46.1258,-114.2232,1283.8,MT,HAMILTON 9.2 SSW,Hamilton
US1MTSB0006,46.011,-112.5484,1731.6,MT,WALKERVILLE 1.8 SSW,Walkerville
US1MTSG0009,46.1721,-109.7687,1415.2,MT,MELVILLE 10.1 ENE,Melville
US1MTSG0010,45.9945,-109.9022,1381.0,MT,BIG TIMBER 11.3 NNE,Big
US1MTSH0002,48.7955,-104.6657,623.0,MT,PLENTYWOOD 5.3 WNW,Plentywood
US1MTSH0003,48.9135,-104.8999,696.2,MT,OUTLOOK 5.6 WNW,Outlook
US1MTSH0004,48.7521,-104.5239,609.9,MT,PLENTYWOOD 2.1 SE,Plentywood
US1MTSH0005,48.7748,-104.567,623.0,MT,PLENTYWOOD 0.6 W,Plentywood
US1MTSH0008,48.607,-104.5968,661.7,MT,PLENTYWOOD 11.7 S,Plentywood
US1MTSH0009,48.8248,-104.4942,680.6,MT,PLENTYWOOD 4.5 NE,Plentywood
US1MTSN0001,47.2953,-114.3929,896.1,MT,ARLEE 16.7 WNW,Arlee
US1MTSN0002,48.033,-115.85,705.0,MT,NOXON 4.2 WNW,Noxon
US1MTSN0004,47.6939,-115.4767,791.0,MT,THOMPSON FALLS 9.3 NW,Thompson
US1MTSN0005,47.536,-114.8893,882.1,MT,PLAINS 5.2 N,Plains
US1MTSN0006,47.8887,-115.6391,782.1,MT,TROUT CREEK 4.0 NNW,Trout
US1MTSW0001,45.6697,-109.4724,1166.2,MT,REED POINT 5 SE,Reed
US1MTSW0002,45.6208,-109.104,1242.1,MT,COLUMBUS 7.2 E,Columbus
US1MTSW0005,45.627,-108.9193,1036.9,MT,PARK CITY 0.5 S,Park
US1MTSW0010,45.6001,-109.0899,1094.8,MT,COLUMBUS 8.2 ESE,Columbus
US1MTSW0012,45.6036,-109.0339,1052.5,MT,PARK CITY 6.0 WSW,Park
US1MTSW0013,45.5532,-109.2188,1396.0,MT,COLUMBUS 6.0 SSE,Columbus
